sentence_id	text	translation	lemma	translation_token	translation_lemma	alignment
d010.s022	The leading scorer of Spain is David Villa is , with 50 goals , followed by Fernando Torres with 27 .	El máximo goleador de España es David Villa, con 50 goles, seguido por Fernando Torres con 27.	the lead scorer of spain be david villa be , with 50 goal , follow by fernando torre with 27 .	El máximo goleador de España es David Villa , con 50 goles , seguido por Fernando Torres con 27 .	el máximo goleador de España ser David Villa , con 50 gol , seguido por Fernando Torres con 27 .	[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 16), (9, 8), (10, 9), (11, 10), (12, 11), (13, 12), (14, 13), (15, 14), (16, 15), (18, 17), (19, 18), (20, 19)]
d010.s023	For Costa Rica , Bryan Ruiz is the one that registers more points , two more than Carlos Hernandez and three more than Roy Myrie and Parks .	Para Costa Rica, Bryan Ruiz es el que registra más puntos, dos más que Carlos Hernández y tres más que Roy Myrie y Parks.	for costa rica , bryan ruiz be the one that register more point , two more than carlo hernandez and three more than roy myrie and park .	Para Costa Rica , Bryan Ruiz es el que registra más puntos , dos más que Carlos Hernández y tres más que Roy Myrie y Parks .	para Costa Rica , Bryan Ruiz ser el que registrar más punto , dos más que Carlos Hernández y tres más que Roy Myrie y Parks .	[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (9, 8), (10, 9), (11, 10), (12, 11), (13, 12), (14, 13), (15, 14), (16, 15), (17, 16), (18, 17), (19, 18), (20, 19), (21, 20), (22, 21), (23, 22), (24, 23), (25, 24), (26, 25), (27, 26)]
d011.s000	Is immigration a burden or an opportunity for the economy ?	¿Es la inmigración una carga o una oportunidad para la economía?	be immigration a burden or a opportunity for the economy ?	¿ Es la inmigración una carga o una oportunidad para la economía ?	¿ ser el inmigración uno carga o uno oportunidad para el economía ?	[(0, 1), (1, 3), (2, 4), (3, 5), (4, 6), (5, 7), (6, 8), (7, 9), (8, 10), (9, 11), (10, 12)]
d011.s001	Immigration policy under Nicolas Sarkozy was criticised from various aspects a congestion of police , legal and administrative services subjected to a policy of numbers and the compatibility of that policy with the self-proclaimed status of the country as the country of French human rights .	La política de inmigración bajo Nicolas Sarkozy fue criticada desde varios aspectos por la congestión de los servicios policiales, legales y administrativos sometidos a una política de números y la compatibilidad de esa política con la autoproclamada condición del país como país de derechos humanos francés.	immigration policy under nicola sarkozy be criticise from various aspect a congestion of police , legal and administrative service subject to a policy of number and the compatibility of that policy with the self-proclaimed status of the country as the country of french human_right .	La política de inmigración bajo Nicolas Sarkozy fue criticada desde varios aspectos por la congestión de los servicios policiales , legales y administrativos sometidos a una política de números y la compatibilidad de esa política con la autoproclamada condición del país como país de derechos humanos francés .	el política de inmigración bajo Nicolas Sarkozy ser criticar desde varios aspecto por el congestión de el servicio policial , legal y administrativo sometido a uno política de número y el compatibilidad de ese política con el autoproclamado condición del país como país de derechos humanos francés .	[(0, 3), (1, 1), (2, 4), (3, 5), (4, 6), (5, 7), (6, 8), (7, 9), (8, 10), (9, 11), (10, 12), (11, 14), (12, 2), (13, 18), (14, 19), (15, 20), (16, 21), (17, 22), (18, 17), (19, 23), (20, 24), (21, 25), (22, 26), (23, 27), (24, 28), (25, 29), (26, 30), (27, 31), (28, 32), (29, 33), (30, 34), (31, 35), (32, 36), (33, 37), (34, 38), (35, 15), (36, 16), (37, 40), (38, 41), (39, 13), (40, 42), (41, 43), (42, 46), (43, 44), (43, 45), (44, 47)]
d011.s002	More recently , it is administrative harassment of foreign students , which is topical , with the minister of the interior ( `` Libération '' on 23 May ) declaring that France `` does not need foreign talent , bricklayers and waiters . ''	Más recientemente , es el acoso administrativo a los estudiantes extranjeros , que es de actualidad , con el ministro del interior ( `` Libération '' el 23 de mayo ) declarando que Francia `` no necesita talento extranjero , albañiles y camareros . ''	more recently , it be administrative harassment of foreign student , which be topical , with the minister of the interior ( `` libération '' on 23 may ) declare that france `` do not need foreign talent , bricklayer and waiter . ''	Más recientemente , es el acoso administrativo a los estudiantes extranjeros , que es de actualidad , con el ministro del interior ( ` ` Libération '' el 23 de mayo ) declarando que Francia ` ` no necesita talento extranjero , albañiles y camareros . ''	más recientemente , ser el acoso administrativo a el estudiante extranjero , que ser de actualidad , con el ministro del interior ( ` ` Libération '' el 23 de mayo ) declarar que Francia ` ` no necesitar talento extranjero , albañil y camarero . ''	[(0, 0), (1, 1), (2, 2), (3, 4), (4, 3), (5, 6), (6, 5), (7, 29), (8, 10), (9, 9), (10, 11), (11, 12), (12, 13), (13, 15), (14, 16), (15, 17), (16, 18), (17, 19), (18, 14), (19, 27), (20, 21), (21, 22), (23, 25), (24, 26), (26, 28), (27, 30), (28, 31), (29, 32), (30, 33), (31, 34), (34, 37), (35, 38), (36, 40), (37, 39), (38, 41), (39, 42), (40, 43), (41, 44), (42, 45), (43, 46)]
d011.s003	But it is only rarely analyzed from the economic viewpoint .	Pero sólo se analiza raramente desde el punto de vista económico .	but it be only rarely analyze from the economic viewpoint .	Pero sólo se analiza raramente desde el punto de vista económico .	pero sólo él analizar raramente desde el punto de vista económico .	[(0, 0), (1, 2), (2, 8), (3, 1), (4, 4), (5, 3), (6, 5), (7, 6), (8, 10), (9, 7), (10, 11)]
d011.s004	There is a lot of consensus between the Left and the Right on this subject .	Hay mucho consenso entre la izquierda y la derecha sobre este tema.	there be a lot of consensus between the left and the right on this subject .	Hay mucho consenso entre la izquierda y la derecha sobre este tema .	haber mucho consenso entre el izquierda y el derecha sobre este tema .	[(0, 0), (1, 0), (2, 1), (3, 1), (5, 2), (6, 3), (7, 4), (8, 5), (9, 6), (10, 7), (11, 8), (12, 9), (13, 10), (14, 11), (15, 12)]
d011.s005	On the Right , the tone was set by Jacques Chirac , who declared in 1976 that `` 900,000 unemployed would not become a problem in a country with 2 million of foreign workers , '' and on the Left by Michel Rocard explaining in 1990 that France `` can not accommodate all the world 's misery . ''	A la derecha , el tono fue establecido por Jacques Chirac , quien declaró en 1976 que `` 900.000 desempleados no se convertirían en un problema en un país con 2 millones de trabajadores extranjeros , '' y a la izquierda por Michel Rocard explicando en 1990 que Francia `` no puede acomodar toda la miseria del mundo ''.	on the right , the tone be set by jacque chirac , who declare in 1976 that `` 900,000 unemployed would not become a problem in a country with 2 million of foreign worker , '' and on the left by michel rocard explain in 1990 that france `` can not accommodate all the world 's misery . ''	A la derecha , el tono fue establecido por Jacques Chirac , quien declaró en 1976 que ` ` 900.000 desempleados no se convertirían en un problema en un país con 2 millones de trabajadores extranjeros , '' y a la izquierda por Michel Rocard explicando en 1990 que Francia ` ` no puede acomodar toda la miseria del mundo '' .	a el derecha , el tono ser establecer por Jacques Chirac , quien declarar en 1976 que ` ` 900000 desempleado no él convertir en uno problema en uno país con 2 millón de trabajador extranjero , '' y a el izquierda por Michel Rocard explicar en 1990 que Francia ` ` no poder acomodar todo el miseria del mundo '' .	[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (8, 8), (9, 9), (10, 10), (11, 11), (12, 12), (13, 13), (14, 14), (15, 15), (16, 16), (18, 19), (19, 20), (21, 21), (22, 23), (23, 25), (24, 26), (25, 27), (26, 28), (27, 29), (28, 30), (29, 31), (30, 32), (31, 33), (32, 35), (33, 34), (34, 36), (35, 37), (36, 38), (37, 24), (38, 40), (39, 41), (40, 42), (41, 43), (42, 44), (43, 45), (44, 46), (45, 47), (46, 48), (47, 49), (49, 53), (50, 52), (51, 54), (52, 55), (53, 56), (54, 59), (55, 58), (56, 57), (57, 61), (58, 60)]
d011.s006	The only difference , the degree of generosity	La única diferencia, el grado de generosidad	the only difference , the degree of generosity	La única diferencia , el grado de generosidad	el único diferencia , el grado de generosidad	[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7)]
d011.s007	In 2005 , the fear of invasion of the national territory by hordes of Polish plumbers was felt both on the Left and on the Right .	En 2005 , el miedo a la invasión del territorio nacional por hordas de plomeros polacos se sintió tanto en la izquierda como en la derecha .	in 2005 , the fear of invasion of the national territory by horde of polish plumber be feel both on the left and on the right .	En 2005 , el miedo a la invasión del territorio nacional por hordas de plomeros polacos se sintió tanto en la izquierda como en la derecha .	en 2005 , el miedo a el invasión del territorio nacional por horda de plomero polaco él sentir tanto en el izquierda como en el derecha .	[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 7), (7, 8), (8, 6), (9, 10), (10, 9), (11, 11), (12, 12), (13, 13), (15, 14), (17, 17), (18, 18), (19, 19), (20, 20), (21, 21), (23, 23), (24, 24), (25, 25), (26, 26)]
d011.s008	Both sides see immigrants as a burden on the French economy and on French society .	Ambas partes ven a los inmigrantes como una carga para la economía francesa y para la sociedad francesa .	both side see immigrant as a burden on the french economy and on french society .	Ambas partes ven a los inmigrantes como una carga para la economía francesa y para la sociedad francesa .	ambos parte ver a el inmigrante como uno carga para el economía francés y para el sociedad francés .	[(0, 0), (1, 1), (2, 2), (3, 5), (4, 6), (5, 7), (6, 8), (7, 9), (8, 10), (9, 12), (10, 11), (11, 13), (12, 14), (13, 15), (14, 16), (15, 18)]
d011.s009	The only difference resides in the degree of generosity , which one deigns to grant to immigrants .	La única diferencia reside en el grado de generosidad , que uno se digna a conceder a los inmigrantes .	the only difference reside in the degree of generosity , which one deign to grant to immigrant .	La única diferencia reside en el grado de generosidad , que uno se digna a conceder a los inmigrantes .	el único diferencia residir en el grado de generosidad , que uno él dignar a conceder a el inmigrante .	[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (8, 8), (9, 9), (10, 10), (11, 11), (12, 13), (13, 14), (14, 15), (15, 16), (16, 18), (17, 19)]
d011.s010	In his program , François Hollande confines himself to banalities , saying that co-development would allow our immigration problem to be solved . ''	En su programa , François Hollande se limita a las banalidades , diciendo que el codesarrollo permitiría resolver nuestro problema de inmigración . ''	in he program , françois hollande confines himself to banality , say that co-development would allow we immigration problem to be solve . ''	En su programa , François Hollande se limita a las banalidades , diciendo que el codesarrollo permitiría resolver nuestro problema de inmigración . ''	en su programa , François Hollande él limitar a el banalidad , decir que el codesarrollo permitir resolver nuestro problema de inmigración . ''	[(0, 0), (1, 6), (2, 2), (3, 3), (4, 4), (5, 5), (6, 7), (8, 8), (9, 10), (10, 11), (11, 12), (12, 13), (13, 15), (14, 15), (15, 16), (16, 18), (17, 21), (18, 19), (20, 20), (21, 17), (22, 22), (23, 23)]
d011.s011	This notion of immigration being a burden and a problem , may be an electoral asset , but it is economically very costly .	Esta noción de que la inmigración es una carga y un problema , puede ser un activo electoral , pero es económicamente muy costoso .	this notion of immigration be a burden and a problem , may be a electoral asset , but it be economically very costly .	Esta noción de que la inmigración es una carga y un problema , puede ser un activo electoral , pero es económicamente muy costoso .	este noción de que el inmigración ser uno carga y uno problema , poder ser uno activo electoral , pero ser económicamente mucho costoso .	[(0, 0), (1, 1), (2, 2), (3, 5), (4, 6), (5, 7), (6, 8), (7, 9), (8, 10), (9, 11), (10, 12), (11, 13), (12, 14), (13, 15), (14, 17), (15, 16), (16, 18), (17, 19), (19, 20), (20, 21), (21, 22), (22, 23), (23, 24)]
d011.s012	As the economists Ian Goldin and Geoffrey Cameron , remind us in a recent book summarising the most recent knowledge of immigration ( Exceptional People : How Migration Shaped Our World and Will Define Our Future , mai 2011 , Princeton University Press , 352 pp . ) , there is wide consensus among specialists on the positive impact of migration flows on economic growth , wages and employment in countries , which admit immigrants .	Como los economistas Ian Goldin y Geoffrey Cameron , nos recuerdan en un libro reciente que resume el conocimiento más reciente de la inmigración ( Excepcional People : How Migration Shaped Our World and Will Definite Our Future , mai 2011 , Princeton University Press , 352 pp . ) , existe un amplio consenso entre los especialistas sobre el impacto positivo de los flujos migratorios en el crecimiento económico , los salarios y el empleo en los países , que admiten inmigrantes .	as the economist ian goldin and geoffrey cameron , remind we in a recent book summarise the most recent knowledge of immigration ( exceptional people : how migration shaped our world and will define our future , mai 2011 , princeton university press , 352 pp . ) , there be wide consensus among specialist on the positive impact of migration flow on economic_growth , wage and employment in country , which admit immigrant .	Como los economistas Ian Goldin y Geoffrey Cameron , nos recuerdan en un libro reciente que resume el conocimiento más reciente de la inmigración ( Excepcional People : How Migration Shaped Our World and Will Definite Our Future , mai 2011 , Princeton University Press , 352 pp . ) , existe un amplio consenso entre los especialistas sobre el impacto positivo de los flujos migratorios en el crecimiento económico , los salarios y el empleo en los países , que admiten inmigrantes .	como el economista Ian Goldin y Geoffrey Cameron , yo recordar en uno libro reciente que resumir el conocimiento más reciente de el inmigración ( Excepcional People : How Migration Shaped Our World and Will Definite Our Future , mai 2011 , Princeton University Press , 352 pp . ) , existir uno amplio consenso entre el especialista sobre el impacto positivo de el flujo migratorio en el crecimiento económico , el salario y el empleo en el país , que admitir inmigrante .	[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (8, 8), (9, 10), (10, 9), (11, 11), (12, 12), (13, 14), (14, 13), (15, 16), (16, 17), (17, 19), (18, 20), (19, 18), (20, 21), (21, 23), (22, 24), (24, 26), (25, 27), (27, 29), (30, 32), (31, 33), (35, 37), (36, 38), (37, 39), (38, 40), (39, 41), (40, 42), (41, 43), (42, 44), (43, 45), (44, 46), (45, 47), (46, 48), (47, 49), (48, 50), (50, 51), (51, 53), (52, 54), (53, 55), (54, 57), (55, 58), (56, 59), (57, 61), (58, 60), (59, 62), (60, 65), (61, 64), (62, 66), (63, 68), (63, 69), (64, 70), (65, 72), (66, 73), (67, 75), (68, 76), (69, 78), (70, 79), (71, 80), (72, 81), (73, 82), (74, 83)]
d011.s013	Restraining immigration leads to anaemic growth and harms employment .	La restricción de la inmigración conduce a un crecimiento anémico y perjudica el empleo .	restraining immigration lead to anaemic growth and harm employment .	La restricción de la inmigración conduce a un crecimiento anémico y perjudica el empleo .	el restricción de el inmigración conducir a uno crecimiento anémico y perjudicar el empleo .	[(0, 1), (1, 4), (2, 5), (3, 6), (4, 9), (5, 8), (6, 10), (7, 11), (8, 13), (9, 14)]
d011.s014	Fears about the impact of immigrants are based on the notion that they are liable to replace native workers , in particular unskilled ones , exerting downward pressure on wages .	Los temores sobre el impacto de los inmigrantes se basan en la noción de que pueden sustituir a los trabajadores nativos , en particular a los no calificados , ejerciendo presión a la baja sobre los salarios .	fear about the impact of immigrant be base on the notion that they be liable to replace native worker , in particular unskilled one , exert downward pressure on wage .	Los temores sobre el impacto de los inmigrantes se basan en la noción de que pueden sustituir a los trabajadores nativos , en particular a los no calificados , ejerciendo presión a la baja sobre los salarios .	el temor sobre el impacto de el inmigrante él basar en el noción de que poder sustituir a el trabajador nativo , en particular a el no calificado , ejercer presión a el baja sobre el salario .	[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 7), (7, 9), (8, 10), (9, 11), (10, 12), (11, 14), (13, 13), (15, 17), (16, 16), (17, 20), (18, 19), (19, 21), (20, 22), (21, 23), (22, 27), (24, 28), (25, 29), (27, 30), (28, 34), (29, 36), (30, 37)]
d011.s015	But experience shows that in reality immigrants are much more complementary to , rather than replacements of , local labor , exercising trades in which there is a shortage of local labor .	Pero la experiencia muestra que en realidad los inmigrantes son mucho más complementarios a , en lugar de reemplazos de , mano de obra local , ejercer oficios en los que hay una escasez de mano de obra local .	but experience show that in reality immigrant be much more complementary to , rather than replacement of , local labor , exercise trade in which there be a shortage of local labor .	Pero la experiencia muestra que en realidad los inmigrantes son mucho más complementarios a , en lugar de reemplazos de , mano de obra local , ejercer oficios en los que hay una escasez de mano de obra local .	pero el experiencia mostrar que en realidad el inmigrante ser mucho más complementario a , en lugar de reemplazo de , mano de obra local , ejercer oficio en el que haber uno escasez de mano de obra local .	[(0, 0), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 8), (7, 9), (8, 10), (9, 11), (10, 12), (11, 13), (12, 14), (13, 15), (13, 16), (13, 17), (15, 18), (16, 19), (17, 20), (18, 24), (19, 23), (20, 25), (21, 26), (22, 27), (23, 28), (24, 30), (26, 31), (27, 32), (28, 33), (29, 34), (30, 38), (31, 37), (32, 39)]
d011.s016	Unskilled immigrants work in sectors , which do not attract local labor and the most highly skilled ones in dynamic sectors where training does is not linked to offers of employment .	Los inmigrantes no cualificados trabajan en sectores , que no atraen mano de obra local y los más altamente cualificados en sectores dinámicos donde la formación no está vinculada a ofertas de empleo .	unskilled immigrant work in sector , which do not attract local labor and the most highly skilled one in dynamic sector where training do be not link to offer of employment .	Los inmigrantes no cualificados trabajan en sectores , que no atraen mano de obra local y los más altamente cualificados en sectores dinámicos donde la formación no está vinculada a ofertas de empleo .	el inmigrante no cualificado trabajar en sector , que no atraer mano de obra local y el más altamente cualificado en sector dinámico donde el formación no estar vinculado a oferta de empleo .	[(0, 0), (1, 1), (2, 4), (3, 5), (4, 6), (5, 7), (6, 8), (8, 9), (9, 10), (10, 14), (11, 13), (12, 15), (13, 16), (14, 17), (15, 18), (16, 19), (18, 20), (19, 22), (20, 21), (21, 23), (22, 25), (24, 27), (25, 26), (26, 28), (27, 29), (28, 30), (29, 31), (30, 32), (31, 33)]
d011.s017	A positive effect on wages	Un efecto positivo en los salarios	a positive effect on wage	Un efecto positivo en los salarios	uno efecto positivo en el salario	[(0, 0), (1, 2), (2, 1), (3, 3), (4, 5)]
d011.s018	In the same way as a surgeon would find it difficult to work in a country with a shortage of anaesthetists , the complementarities existing between locals and immigrants bring it about that the arrival of immigrants has a positive effect on the pay of locals .	Del mismo modo que a un cirujano le resultaría difícil trabajar en un país con escasez de anestesistas , las complementariedades existentes entre los lugareños y los inmigrantes hacen que la llegada de inmigrantes tenga un efecto positivo en la remuneración de los lugareños .	in the same way as a surgeon would find it difficult to work in a country with a shortage of anaesthetist , the complementarity exist between local and immigrant bring it about that the arrival of immigrant have a positive effect on the pay of local .	Del mismo modo que a un cirujano le resultaría difícil trabajar en un país con escasez de anestesistas , las complementariedades existentes entre los lugareños y los inmigrantes hacen que la llegada de inmigrantes tenga un efecto positivo en la remuneración de los lugareños .	del mismo modo que a uno cirujano él resultar difícil trabajar en uno país con escasez de anestesista , el complementariedad existente entre el lugareño y el inmigrante hacer que el llegada de inmigrante tener uno efecto positivo en el remuneración de el lugareño .	[(0, 0), (1, 23), (2, 1), (3, 2), (4, 3), (5, 5), (6, 6), (9, 7), (10, 9), (11, 4), (12, 10), (13, 11), (14, 12), (15, 13), (16, 14), (17, 26), (18, 15), (19, 16), (20, 17), (21, 18), (22, 19), (23, 20), (24, 21), (25, 22), (26, 24), (27, 25), (28, 27), (29, 8), (32, 29), (33, 30), (34, 31), (35, 32), (36, 33), (37, 34), (38, 35), (39, 37), (40, 36), (41, 38), (42, 39), (43, 40), (44, 41), (45, 43), (46, 44)]
d011.s019	Giovanni Peri has calculated that a rise of 1 % in the migratory flow causes an increase of between 0,6 and 0,9 % in real long-term pay .	Giovanni Peri ha calculado que un aumento del 1 % en el flujo migratorio causa un aumento de entre 0,6 y 0,9 % en el salario real a largo plazo .	giovannus perus have calculate that a rise of 1 % in the migratory flow cause a increase of between 0,6 and 0,9 % in real long-term pay .	Giovanni Peri ha calculado que un aumento del 1 % en el flujo migratorio causa un aumento de entre 0,6 y 0,9 % en el salario real a largo plazo .	Giovanni Peri haber calcular que uno aumento del 1 % en el flujo migratorio causar uno aumento de entre 0.6 y 0.9 % en el salario real a largo plazo .	[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (8, 8), (9, 9), (10, 10), (11, 11), (12, 13), (13, 12), (14, 14), (15, 15), (16, 16), (17, 17), (18, 18), (19, 19), (20, 20), (21, 21), (22, 22), (23, 23), (24, 26), (25, 28), (26, 25), (27, 30)]
d011.s020	And does so without taking into account the fact that the diversity contributed by immigrants contributes to the creation of ideas and to economic growth ( a large proportion of naturalised immigrants are among American Nobel prize winners , whilst Google , Intel , Paypal , eBay and Yahoo were all founded by immigrants ) .	Y lo hace sin tener en cuenta el hecho de que la diversidad aportada por los inmigrantes contribuye a la creación de ideas y al crecimiento económico (una gran proporción de inmigrantes naturalizados se encuentran entre los ganadores del premio Nobel estadounidense , mientras que Google , Intel , Paypal , eBay y Yahoo fueron fundados por inmigrantes ) .	and do so without take into account the fact that the diversity contribute by immigrant contribute to the creation of idea and to economic_growth ( a large proportion of naturalised immigrant be among american nobel_prize winner , whilst google , intel , paypal , ebay and yahoo be all found by immigrant ) .	Y lo hace sin tener en cuenta el hecho de que la diversidad aportada por los inmigrantes contribuye a la creación de ideas y al crecimiento económico ( una gran proporción de inmigrantes naturalizados se encuentran entre los ganadores del premio Nobel estadounidense , mientras que Google , Intel , Paypal , eBay y Yahoo fueron fundados por inmigrantes ) .	y él hacer sin tener en cuenta el hecho de que el diversidad aportado por el inmigrante contribuir a el creación de idea y al crecimiento económico ( uno gran proporción de inmigrante naturalizado él encontrar entre el ganador del premio Nobel estadounidense , mientras que Google , Intel , Paypal , eBay y Yahoo ser fundar por inmigrante ) .	[(0, 0), (1, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (8, 8), (9, 10), (10, 11), (11, 12), (12, 13), (13, 14), (14, 16), (15, 17), (16, 18), (17, 19), (18, 20), (19, 21), (20, 22), (21, 23), (22, 24), (23, 25), (23, 26), (24, 27), (25, 28), (26, 29), (27, 30), (28, 31), (29, 33), (30, 32), (31, 9), (32, 36), (33, 42), (34, 40), (35, 38), (36, 43), (38, 46), (39, 47), (40, 48), (41, 49), (42, 50), (43, 49), (44, 52), (45, 53), (46, 54), (47, 55), (49, 35), (50, 57), (51, 58), (52, 59), (53, 60)]
d011.s021	Migrants are also net contributors to social systems , averaging 1 % of the total budgets of European countries .	Los migrantes son también contribuyentes netos a los sistemas sociales , con un promedio del 1 % del presupuesto total de los países europeos .	migrant be also net contributor to social_system , average 1 % of the total budget of european_country .	Los migrantes son también contribuyentes netos a los sistemas sociales , con un promedio del 1 % del presupuesto total de los países europeos .	el migrant ser también contribuyent neto a el sistema social , con uno promedio del 1 % del presupuesto total de el país europeo .	[(0, 1), (1, 2), (2, 3), (3, 5), (4, 4), (5, 6), (6, 8), (6, 9), (7, 10), (8, 13), (9, 15), (10, 16), (11, 17), (12, 21), (13, 19), (14, 18), (15, 20), (16, 22), (17, 24)]
d011.s022	The World Labor Organisation estimates that for example in Germany , an immigrant arriving at the age of 30 , will make a net contribution ( receipts less expenditure ) of an average of 150,000 Euros to public budgets during his lifetime .	La Organización Mundial del Trabajo estima que , por ejemplo , en Alemania , un inmigrante que llega a la edad de 30 años , hará una contribución neta ( ingresos menos gastos ) de una media de 150.000 euros a los presupuestos públicos durante su vida .	the world labor organisation estimate that for example in germany , a immigrant arrive at the age of 30 , will make a net contribution ( receipt less expenditure ) of a average of 150,000 euro to public budget during he lifetime .	La Organización Mundial del Trabajo estima que , por ejemplo , en Alemania , un inmigrante que llega a la edad de 30 años , hará una contribución neta ( ingresos menos gastos ) de una media de 150.000 euros a los presupuestos públicos durante su vida .	el Organización Mundial del Trabajo estimar que , por ejemplo , en Alemania , uno inmigrante que llegar a el edad de 30 año , hacer uno contribución neto ( ingreso menos gasto ) de uno medio de 150000 euros a el presupuesto público durante su vida .	[(0, 0), (1, 2), (2, 4), (3, 1), (4, 5), (5, 6), (6, 8), (7, 9), (8, 11), (9, 12), (10, 10), (11, 14), (12, 15), (13, 17), (14, 18), (15, 19), (16, 20), (17, 21), (18, 22), (19, 24), (21, 25), (22, 26), (23, 28), (24, 27), (25, 29), (26, 30), (27, 31), (28, 32), (29, 33), (30, 34), (31, 35), (32, 36), (33, 37), (34, 38), (35, 39), (36, 40), (37, 43), (38, 42), (39, 44), (40, 45), (41, 46), (42, 47)]
d011.s023	Nicolas Sarkozy wished at the start of his mandate to look for missing points of growth `` with the teeth . ''	Nicolas Sarkozy deseaba al comienzo de su mandato buscar puntos de crecimiento perdidos ``con los dientes''.	nicola sarkozy wish at the start of he mandate to look for miss point of growth `` with the tooth . ''	Nicolas Sarkozy deseaba al comienzo de su mandato buscar puntos de crecimiento perdidos ` ` con los dientes '' .	Nicolas Sarkozy desear al comienzo de su mandato buscar punto de crecimiento perdido ` ` con el diente '' .	[(0, 0), (1, 1), (2, 2), (4, 3), (5, 4), (6, 5), (7, 6), (8, 7), (10, 8), (12, 12), (13, 9), (14, 10), (15, 11), (17, 15), (18, 16), (19, 17), (20, 19), (21, 18)]
d011.s024	The teeth in question , intended to serve to dissuade immigrants , had precisely the opposite effect .	Los dientes en cuestión , destinados a servir para disuadir a los inmigrantes , tuvieron precisamente el efecto opuesto .	the tooth in question , intend to serve to dissuade immigrant , have precisely the opposite effect .	Los dientes en cuestión , destinados a servir para disuadir a los inmigrantes , tuvieron precisamente el efecto opuesto .	el diente en cuestión , destinado a servir para disuadir a el inmigrante , tener precisamente el efecto opuesto .	[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (8, 8), (9, 9), (10, 12), (11, 13), (12, 14), (13, 15), (14, 16), (15, 18), (16, 17), (17, 19)]
d012.s000	Deutsche Bank pays multi-million pound fine in the USA	Deutsche Bank paga una multa de varios millones de libras en los EE.UU.	deutsche bank pay multi-million pound fine in the usa	Deutsche Bank paga una multa de varios millones de libras en los EE.UU.	Deutsche Bank pagar uno multa de varios millón de libras en el EE.UU.	[(0, 0), (1, 1), (2, 2), (3, 6), (4, 9), (5, 4), (6, 10), (7, 11), (8, 12)]
d012.s001	Fresh trouble is following hard on the heels of the uproar around Josef Ackermann , CEO of Deutsche Bank : Deutsche Bank faces a multi-million pound fine in the USA .	El nuevo problema es seguir los talones del alboroto alrededor de Josef Ackermann , CEO de Deutsche Bank : Deutsche Bank se enfrenta a una multa de varios millones de libras en los Estados Unidos .	fresh trouble be follow hard on the heel of the uproar around josef ackermann , ceo of deutsche bank : deutsche bank face a multi-million pound fine in the usa .	El nuevo problema es seguir los talones del alboroto alrededor de Josef Ackermann , CEO de Deutsche Bank : Deutsche Bank se enfrenta a una multa de varios millones de libras en los Estados Unidos .	el nuevo problema ser seguir el talón del alboroto alrededor de Josef Ackermann , ceo de Deutsche Bank : Deutsche Bank él enfrentar a uno multa de varios millón de libras en el Estados Unidos .	[(0, 1), (1, 2), (2, 3), (3, 4), (6, 0), (7, 6), (8, 10), (9, 5), (10, 8), (11, 9), (12, 11), (13, 12), (14, 13), (15, 14), (16, 15), (17, 16), (18, 17), (19, 18), (20, 19), (21, 20), (22, 22), (23, 24), (24, 28), (25, 30), (26, 25), (27, 31), (28, 32), (29, 34), (30, 35)]
