sentence_id	text	translation	lemma	translation_token	translation_lemma	alignment
d010.s005	That number was reached Friday before the game against Panama ( 0-2 ) , in Rommel Fernandez .	这个数字是在周五在隆美尔·费尔南德斯（ Rommel Fernandez ）对阵巴拿马（ 0-2 ）的比赛前达到的。	that number be reach friday before the game against panama ( 0-2 ) , in rommel fernandez .	这个 数字 是 在 周五 在 隆美尔·费尔南德斯 （ Rommel Fernande z ） 对阵 巴拿马 （ 0 -2 ） 的 比赛 前 达到 的 。	这个 数字 是 在 周五 在 隆美尔·费尔南德斯 （ Rommel Fernande z ） 对阵 巴拿马 （ 0 -2 ） 的 比赛 前 达到 的 。	[(0, 0), (1, 1), (3, 21), (4, 4), (5, 20), (6, 18), (7, 19), (8, 12), (9, 13), (11, 16), (14, 5), (15, 8), (16, 10), (17, 23)]
d010.s006	Spanish football players playing in the All-Star League and in powerful clubs of the Premier League of England are during the year very active in league and local cup competitions and there are high-level shocks in the European Cups and European Champions League .	西班牙足球运动员在全明星联赛和英格兰超级联赛的强大俱乐部中踢球，在这一年中，他们在联赛和当地杯赛中非常活跃，在欧洲杯和欧洲冠军联赛中也有高水平的冲击。	spanish football_player play in the all-star league and in powerful club of the premier league of england be during the year very active in league and local cup competition and there be high-level shock in the european cup and european champion league .	西班牙 足球 运动员 在 全 明星 联赛 和 英格兰 超级 联赛 的 强大 俱乐部 中 踢球 ， 在 这 一 年中 ， 他们 在 联赛 和 当地 杯赛 中 非常 活跃 ， 在 欧洲杯 和 欧洲 冠军 联赛 中 也 有 高 水平 的 冲击 。	西班牙 足球 运动员 在 全 明星 联赛 和 英格兰 超级 联赛 的 强大 俱乐部 中 踢球 ， 在 这 一 年中 ， 他们 在 联赛 和 当地 杯赛 中 非常 活跃 ， 在 欧洲杯 和 欧洲 冠军 联赛 中 也 有 高 水平 的 冲击 。	[(0, 0), (1, 1), (2, 15), (3, 3), (5, 4), (6, 6), (7, 7), (8, 20), (9, 12), (10, 13), (11, 11), (13, 9), (14, 10), (15, 43), (16, 8), (18, 14), (19, 18), (21, 29), (22, 30), (23, 28), (24, 24), (25, 34), (26, 26), (27, 27), (28, 27), (29, 16), (30, 40), (32, 41), (33, 44), (34, 38), (36, 33), (38, 25), (39, 35), (40, 36), (41, 37), (42, 45)]
d010.s007	To this is added the Spanish Fury experience in complicated qualifications for Euro Cup and World Cup .	除此之外，还有西班牙Fury在欧洲杯和世界杯的复杂资格赛中的经验。	to this be add the spanish fury experience in complicated qualification for euro cup and world_cup .	除此之外 ， 还有 西班牙 Fury 在 欧洲杯 和 世界杯 的 复杂 资格赛 中 的 经验 。	除此之外 ， 还有 西班牙 Fury 在 欧洲杯 和 世界杯 的 复杂 资格赛 中 的 经验 。	[(0, 5), (6, 4), (7, 14), (8, 12), (9, 10), (10, 11), (12, 6), (13, 6), (14, 7), (15, 11), (16, 15)]
d010.s008	The Ticos players , however , have a limited international experience in an area such as CONCACAF , which is considered the lowest level within FIFA	然而， TICOS球员在CONCACAF等领域的国际经验有限， CONCACAF被认为是国际足联内的最低水平	the tico player , however , have a limited international experience in a area such as concacaf , which be consider the lowest level within fifa	然而 ， TICO S球员 在 CONCACAF 等 领域 的 国际 经验 有限 ， CONCACAF 被 认为 是 国际 足联 内 的 最低 水平	然而 ， TICO S球员 在 CONCACAF 等 领域 的 国际 经验 有限 ， CONCACAF 被 认为 是 国际 足联 内 的 最低 水平	[(1, 2), (2, 3), (4, 0), (7, 8), (8, 11), (9, 9), (10, 10), (11, 4), (12, 20), (13, 7), (14, 6), (16, 13), (19, 14), (20, 15), (21, 16), (22, 21), (23, 22), (24, 19), (25, 18)]
d010.s009	We see that the peak of the Spanish selection is the goalkeeper Iker Casillas , who last Saturday against England ( game lost with 0-1 in London ) equaled the record of the ex goalkeeper Andoni Zubizarreta , with 126 international matches .	我们看到西班牙选拔赛的巅峰是守门员伊克尔·卡西利亚斯（ Iker Casillas ） ，他上周六对阵英格兰（在伦敦以0-1输掉比赛）与前守门员安东尼·祖比萨雷塔（ Andoni Zubizarreta ）的纪录相当，有126场国际比赛。	we see that the peak of the spanish selection be the goalkeeper iker casilla , who last saturday against england ( game lose with 0-1 in london ) equal the record of the ex goalkeeper andonus zubizarreta , with 126 international match .	我们 看到 西班牙 选拔赛 的 巅峰 是 守门员 伊克尔·卡西利亚斯 （ Iker Casillas ） ， 他 上周六 对 阵英格兰 （ 在 伦敦 以 0 - 1 输掉 比赛 ） 与 前守 门员 安东尼·祖比 萨雷塔 （ Andoni Zubizarreta ） 的 纪录 相当 ， 有 126 场 国际 比赛 。	我们 看到 西班牙 选拔赛 的 巅峰 是 守门员 伊克尔·卡西利亚斯 （ Iker Casillas ） ， 他 上周六 对 阵英格兰 （ 在 伦敦 以 0 - 1 输掉 比赛 ） 与 前守 门员 安东尼·祖比 萨雷塔 （ Andoni Zubizarreta ） 的 纪录 相当 ， 有 126 场 国际 比赛 。	[(0, 0), (1, 1), (4, 5), (5, 4), (7, 3), (8, 3), (9, 6), (11, 7), (12, 10), (13, 11), (15, 14), (16, 15), (17, 15), (18, 17), (19, 17), (21, 45), (22, 25), (24, 24), (25, 21), (26, 20), (28, 39), (30, 38), (31, 37), (33, 29), (34, 30), (35, 34), (36, 35), (37, 46), (38, 41), (39, 42), (40, 44), (41, 26), (42, 46)]
d010.s010	Casillas will play today against the Tricolor and will impose a new record of 127 international matches for Spain .	Casillas今天将与Tricolor比赛，并将为西班牙创造127场国际比赛的新纪录。	casilla will play today against the tricolor and will impose a new record of 127 international match for spain .	Casillas 今天 将 与 Tricolor 比赛 ， 并 将 为 西班牙 创造 127 场 国际 比赛 的 新 纪录 。	Casillas 今天 将 与 Tricolor 比赛 ， 并 将 为 西班牙 创造 127 场 国际 比赛 的 新 纪录 。	[(0, 0), (1, 2), (2, 5), (3, 1), (4, 3), (6, 4), (7, 7), (8, 8), (9, 11), (10, 16), (11, 17), (12, 18), (14, 12), (15, 14), (16, 15), (17, 9), (18, 10), (19, 19)]
d010.s011	Xavi Hernandez , the player of Barcelona , has 106 matches .	巴塞罗那球员哈维·埃尔南德斯（ Xavi Hernandez ）有106场比赛。	xavus hernandez , the player of barcelona , have 106 match .	巴塞罗那 球员 哈维·埃尔南德斯 （ Xavi Hernande z ） 有 106 场 比赛 。	巴塞罗那 球员 哈维·埃尔南德斯 （ Xavi Hernande z ） 有 106 场 比赛 。	[(0, 4), (1, 2), (4, 1), (6, 0), (8, 8), (9, 9), (10, 11), (11, 12)]
d010.s012	Casillas and Xavi were recognized last week by UEFA together with the other player of the Iberian team , Zubizarreta with 126 matches and Schalke striker Raul Gonzalez with 102 .	上周，卡西利亚斯和哈维与伊比利亚队的另一名球员祖比萨雷塔（ Zubizarreta ）以126场比赛和沙尔克前锋劳尔·冈萨雷斯（ Raul Gonzalez ）以102场比赛获得了欧足联的认可。	casilla and xavus be recognize last week by uefa together with the other player of the iberian team , zubizarreta with 126 match and schalke striker raul gonzalez with 102 .	上周 ， 卡西利亚斯 和 哈维 与 伊比利亚队 的 另 一 名 球员 祖比 萨雷塔 （ Zubizarreta ） 以 126 场 比赛 和 沙尔克 前 锋劳尔·冈萨雷斯 （ Raul Gonzalez ） 以 102 场 比赛 获得 了 欧足联 的 认可 。	上周 ， 卡西利亚斯 和 哈维 与 伊比利亚队 的 另 一 名 球员 祖比 萨雷塔 （ Zubizarreta ） 以 126 场 比赛 和 沙尔克 前 锋劳尔·冈萨雷斯 （ Raul Gonzalez ） 以 102 场 比赛 获得 了 欧足联 的 认可 。	[(0, 2), (1, 3), (2, 4), (4, 37), (5, 0), (7, 17), (8, 35), (9, 5), (12, 8), (13, 11), (14, 7), (17, 6), (21, 18), (22, 20), (23, 21), (24, 22), (26, 26), (27, 27), (28, 29), (29, 30), (30, 38)]
d010.s013	Almost near the centennial number is Carles Puyol , with 97 games .	几乎接近一百周年的是卡尔斯·普约尔（ Carles Puyol ） ，有97场比赛。	almost near the centennial number be carle puyol , with 97 game .	几乎 接近 一百 周年 的 是 卡尔斯·普约尔 （ Carles Puyol ） ， 有 97 场 比赛 。	几乎 接近 一百 周年 的 是 卡尔斯·普约尔 （ Carles Puyol ） ， 有 97 场 比赛 。	[(0, 0), (3, 3), (5, 5), (6, 6), (7, 9), (9, 12), (10, 13), (11, 15), (12, 16)]
d010.s014	Xabi Alonso follows them with 91 , Fernando Torres , with 90 , David Villa and Sergio Ramos , both with 81 , Andres Iniesta , with 62 , Cesc Fabregas , with 61 , and David Silva , with 53 .	哈比·阿隆索（ Xabi Alonso ）以91分紧随其后，费尔南多·托雷斯（ Fernando Torres ）以90分，大卫·维拉（ David Villa ）和塞尔吉奥·拉莫斯（ Sergio Ramos ）以81分，安德烈斯·伊涅斯塔（ Andres Iniesta ）以62分，	xabus alonso follow they with 91 , fernando torre , with 90 , david villa and sergio ramo , both with 81 , andre iniesta , with 62 , cesc fabrega , with 61 , and david silva , with 53 .	哈比·阿隆索 （ Xabi Alonso ） 以 91 分 紧随 其后 ， 费尔南多·托雷斯 （ Fernan do Torres ） 以 90 分 ， 大卫·维拉 （ David Villa ） 和 塞尔吉奥·拉莫斯 （ Sergio Ramos ） 以 81 分 ， 安德烈斯·伊涅斯塔 （ Andres Iniesta ） 以 62 分 ，	哈比·阿隆索 （ Xabi Alonso ） 以 91 分 紧随 其后 ， 费尔南多·托雷斯 （ Fernan do Torres ） 以 90 分 ， 大卫·维拉 （ David Villa ） 和 塞尔吉奥·拉莫斯 （ Sergio Ramos ） 以 81 分 ， 安德烈斯·伊涅斯塔 （ Andres Iniesta ） 以 62 分 ，	[(0, 2), (1, 0), (2, 8), (4, 5), (5, 6), (7, 13), (8, 15), (10, 41), (11, 18), (13, 0), (14, 24), (16, 13), (17, 11), (21, 33), (24, 39), (26, 17), (27, 42), (30, 21), (35, 26), (36, 23), (37, 21), (39, 32)]
d010.s015	On Costa Rican side , and close to Michael Umana , are the left-lateral Junior Diaz , with 48 matches and the striker Bryan Ruiz , with 45 .	在哥斯达黎加一侧，靠近迈克尔·乌马纳（ Michael Umana ）的是左侧的少年迪亚兹（ Junior Diaz ） ，有48场比赛，前锋布莱恩·鲁伊斯（ Bryan Ruiz ）有45	on costa rican side , and close to michael umana , be the left-lateral junior diaz , with 48 match and the striker bryan ruiz , with 45 .	在 哥斯达黎加一侧 ， 靠近 迈克尔·乌马纳 （ Michael Umana ） 的 是 左侧 的 少年 迪亚兹 （ Junior Diaz ） ， 有 48 场 比赛 ， 前锋布莱恩·鲁伊斯 （ Bryan Ruiz ） 有 45	在 哥斯达黎加一侧 ， 靠近 迈克尔·乌马纳 （ Michael Umana ） 的 是 左侧 的 少年 迪亚兹 （ Junior Diaz ） ， 有 48 场 比赛 ， 前锋布莱恩·鲁伊斯 （ Bryan Ruiz ） 有 45	[(0, 0), (1, 1), (2, 1), (3, 1), (6, 3), (7, 10), (8, 6), (9, 7), (12, 9), (13, 11), (14, 16), (15, 17), (17, 20), (18, 21), (19, 23), (21, 12), (22, 25), (23, 25), (24, 25), (26, 30), (27, 31)]
d010.s016	After this , only five exceeded the 30 games : Keilor Navas with 31 , Randall Azofeifa with 32 , Michael Barrantes with 31 , Carlos Hernandez with 36 and Jose Luis Lopez with 35 .	在此之后，只有五场比赛超过了30场比赛： Keilor Navas 31场， Randall Azofeifa 32场， Michael Barrantes 31场， Carlos Hernandez 36场， Jose Luis Lopez 35场。	after this , only five exceed the 30 game : keilor nava with 31 , randall azofeifa with 32 , michael barrante with 31 , carlo hernandez with 36 and jose lui lopez with 35 .	在 此 之后 ， 只有 五 场 比赛 超过 了 30 场 比赛 ： Keilor Navas 31场 ， Randall Azofeifa 32场 ， Michael Barrantes 31场 ， Carlos Hernande z 36场 ， Jose Luis Lopez 35 场 。	在 此 之后 ， 只有 五 场 比赛 超过 了 30 场 比赛 ： Keilor Navas 31场 ， Randall Azofeifa 32场 ， Michael Barrantes 31场 ， Carlos Hernande z 36场 ， Jose Luis Lopez 35 场 。	[(0, 2), (1, 1), (3, 4), (4, 5), (5, 8), (6, 9), (7, 10), (8, 7), (10, 14), (13, 24), (15, 18), (16, 19), (18, 20), (20, 22), (21, 23), (23, 16), (25, 31), (26, 27), (27, 20), (28, 29), (30, 26), (32, 33), (34, 34), (35, 36)]
d010.s017	The least .	n.最少	the least .	n . 最少	n . 最少	[(2, 1)]
d010.s018	More than 30 matches in Spain have Gerard Piqué ( 37 ) , Sergio Busquets ( 36 ) , Santiago Santi Cazorla ( 32 ) , Alvaro Arbeloa ( 31 ) and Raul Albiol ( 31 ) .	西班牙有30多场比赛， Gerard Piqué （ 37 ） ， Sergio Busquets （ 36 ） ， Santiago Santi Cazorla （ 32 ） ， Alvaro Arbeloa （ 31 ）和Raul Albiol （ 31 ）。	more than 30 match in spain have gerard piqué ( 37 ) , sergio busquet ( 36 ) , santiago santus cazorlum ( 32 ) , alvaro arbeloa ( 31 ) and raul albiol ( 31 ) .	西班牙 有 30多 场 比赛 ， Gerard Piqu é （ 37 ） ， Sergio Busquets （ 36 ） ， Santiago Santi Cazorla （ 32 ） ， Alvaro Arbeloa （ 31 ） 和 Raul Albiol （ 31 ） 。	西班牙 有 30多 场 比赛 ， Gerard Piqu é （ 37 ） ， Sergio Busquets （ 36 ） ， Santiago Santi Cazorla （ 32 ） ， Alvaro Arbeloa （ 31 ） 和 Raul Albiol （ 31 ） 。	[(2, 2), (3, 4), (5, 0), (6, 1), (7, 6), (8, 7), (10, 10), (13, 13), (16, 16), (20, 14), (21, 21), (23, 23), (26, 26), (27, 27), (29, 29), (31, 31), (32, 32), (33, 33), (35, 35), (37, 37)]
d010.s019	On the national side , with less than 30 presences , there are Roy Miller with 26 , Winston Parks with 26 , Gabriel Badilla with 25 and Roy Myrie with 23 .	在全国范围内， Roy Miller有26家， Winston Parks有26家， Gabriel Badilla有25家， Roy Myrie有23家。	on the national side , with less than 30 presence , there be roy miller with 26 , winston park with 26 , gabriel badillum with 25 and roy myrie with 23 .	在 全国 范围 内 ， Roy Miller 有 26 家 ， Winston Parks 有 26 家 ， Gabriel Badilla 有 25 家 ， Roy Myrie 有 23 家 。	在 全国 范围 内 ， Roy Miller 有 26 家 ， Winston Parks 有 26 家 ， Gabriel Badilla 有 25 家 ， Roy Myrie 有 23 家 。	[(2, 1), (9, 2), (14, 12), (15, 7), (16, 14), (18, 11), (19, 12), (20, 13), (21, 8), (23, 17), (24, 18), (25, 19), (26, 20), (28, 23), (29, 24), (30, 25), (31, 26), (32, 28)]
d010.s020	The rest does n't come near the 20 .	其余的都没有接近20。	the rest do n't come near the 20 .	其余 的 都 没有 接近 20 。	其余 的 都 没有 接近 20 。	[(0, 0), (7, 5), (8, 6)]
d010.s021	While Nacho Moreal has only four games and Jordi Alba two , in Costa Rica Victor Bolivar has only one Olman Vargas and Nelson Edder did not debut yet .	虽然Nacho Moreal只有四场比赛， Jordi Alba只有两场比赛，但在哥斯达黎加， Victor Bolivar只有一场Olman Vargas ， Nelson Edder还没有首次亮相。	while nacho moreal have only four game and jordus alba two , in costa_rica victor bolivar have only one olman varga and nelson edder do not debut yet .	虽然 Nacho Moreal 只有 四 场 比赛 ， Jordi Alba 只有 两 场 比赛 ， 但 在 哥斯达黎加 ， Victor Bolivar 只有 一 场 Olman Vargas ， Nelson Edder 还 没有 首次 亮相 。	虽然 Nacho Moreal 只有 四 场 比赛 ， Jordi Alba 只有 两 场 比赛 ， 但 在 哥斯达黎加 ， Victor Bolivar 只有 一 场 Olman Vargas ， Nelson Edder 还 没有 首次 亮相 。	[(0, 0), (1, 1), (2, 2), (4, 3), (5, 4), (6, 6), (8, 8), (10, 11), (12, 16), (13, 9), (14, 19), (15, 20), (16, 21), (17, 10), (18, 22), (19, 24), (20, 25), (22, 27), (23, 28), (26, 32), (28, 33)]
d010.s022	The leading scorer of Spain is David Villa is , with 50 goals , followed by Fernando Torres with 27 .	西班牙的头号得分手是大卫·维拉（ David Villa ） ，进球50球，其次是费尔南多·托雷斯（ Fernando Torres	the lead scorer of spain be david villa be , with 50 goal , follow by fernando torre with 27 .	西班牙 的 头号 得分手 是 大卫·维拉 （ David Villa ） ， 进球 50 球 ， 其次 是 费尔南多·托雷斯 （ Fernan do Torres	西班牙 的 头号 得分手 是 大卫·维拉 （ David Villa ） ， 进球 50 球 ， 其次 是 费尔南多·托雷斯 （ Fernan do Torres	[(1, 2), (2, 3), (3, 1), (4, 0), (5, 4), (6, 7), (7, 8), (11, 12), (12, 11), (16, 17), (17, 21)]
d010.s023	For Costa Rica , Bryan Ruiz is the one that registers more points , two more than Carlos Hernandez and three more than Roy Myrie and Parks .	对于哥斯达黎加来说，布莱恩·鲁伊斯（ Bryan Ruiz ）是获得更多积分的人，比卡洛斯·埃尔南德斯（ Carlos Hernandez ）多两分，比罗伊·迈里（ Roy Myrie ）	for costa rica , bryan ruiz be the one that register more point , two more than carlo hernandez and three more than roy myrie and park .	对于 哥斯达黎加 来说 ， 布莱恩·鲁伊斯 （ Bryan Ruiz ） 是 获得 更 多 积分 的 人 ， 比 卡洛斯·埃尔南德斯 （ Carlos Hernande z ） 多 两 分 ， 比 罗伊·迈里 （ Roy Myrie ）	对于 哥斯达黎加 来说 ， 布莱恩·鲁伊斯 （ Bryan Ruiz ） 是 获得 更 多 积分 的 人 ， 比 卡洛斯·埃尔南德斯 （ Carlos Hernande z ） 多 两 分 ， 比 罗伊·迈里 （ Roy Myrie ）	[(0, 0), (1, 1), (4, 4), (5, 4), (8, 26), (10, 10), (11, 11), (12, 13), (14, 25), (15, 17), (17, 18), (18, 21), (21, 12), (23, 31), (24, 32)]
d011.s000	Is immigration a burden or an opportunity for the economy ?	移民是经济的负担还是机遇？	be immigration a burden or a opportunity for the economy ?	移民 是 经济 的 负担 还是 机遇 ？	移民 是 经济 的 负担 还是 机遇 ？	[(1, 0), (3, 4), (4, 5), (5, 3), (6, 6), (9, 2)]
d011.s001	Immigration policy under Nicolas Sarkozy was criticised from various aspects a congestion of police , legal and administrative services subjected to a policy of numbers and the compatibility of that policy with the self-proclaimed status of the country as the country of French human rights .	尼古拉·萨科齐（ Nicolas Sarkozy ）领导下的移民政策受到了各方面的批评，即受数字政策影响的警察、法律和行政服务的拥挤，以及该政策与法国自称的法国人权国家地位的兼容性。	immigration policy under nicola sarkozy be criticise from various aspect a congestion of police , legal and administrative service subject to a policy of number and the compatibility of that policy with the self-proclaimed status of the country as the country of french human_right .	尼古拉·萨科齐 （ Nicolas Sarkozy ） 领导 下 的 移民 政策 受到 了 各 方面 的 批评 ， 即 受 数字 政策 影响 的 警察 、 法律 和 行政 服务 的 拥挤 ， 以及 该 政策 与 法国 自称 的 法国 人权 国家 地位 的 兼容性 。	尼古拉·萨科齐 （ Nicolas Sarkozy ） 领导 下 的 移民 政策 受到 了 各 方面 的 批评 ， 即 受 数字 政策 影响 的 警察 、 法律 和 行政 服务 的 拥挤 ， 以及 该 政策 与 法国 自称 的 法国 人权 国家 地位 的 兼容性 。	[(0, 0), (1, 9), (2, 6), (3, 0), (4, 3), (6, 15), (8, 12), (9, 13), (10, 14), (11, 30), (12, 7), (13, 23), (14, 24), (15, 25), (16, 26), (17, 27), (18, 28), (19, 10), (20, 21), (22, 20), (24, 19), (25, 32), (27, 44), (29, 33), (30, 34), (31, 35), (33, 37), (34, 42), (35, 22), (37, 36), (40, 41), (41, 43), (42, 39), (43, 40), (44, 45)]
d011.s002	More recently , it is administrative harassment of foreign students , which is topical , with the minister of the interior ( `` Libération '' on 23 May ) declaring that France `` does not need foreign talent , bricklayers and waiters . ''	最近，这是对外国学生的行政骚扰，这是热门话题，内政部长（ 5月23日的“解放” ）宣布法国“不需要外国人才，瓦工和服务员。”	more recently , it be administrative harassment of foreign student , which be topical , with the minister of the interior ( `` libération '' on 23 may ) declare that france `` do not need foreign talent , bricklayer and waiter . ''	最近 ， 这是 对 外国 学生 的 行政 骚扰 ， 这是 热门 话题 ， 内政 部长 （ 5月 23日 的 “ 解放 ” ） 宣布 法国 “ 不 需要 外国 人才 ， 瓦工 和 服务员 。 ”	最近 ， 这是 对 外国 学生 的 行政 骚扰 ， 这是 热门 话题 ， 内政 部长 （ 5月 23日 的 “ 解放 ” ） 宣布 法国 “ 不 需要 外国 人才 ， 瓦工 和 服务员 。 ”	[(1, 0), (3, 2), (5, 7), (6, 8), (7, 6), (8, 4), (9, 5), (11, 10), (13, 11), (17, 15), (18, 19), (20, 14), (22, 20), (23, 21), (24, 22), (26, 18), (27, 17), (29, 24), (31, 25), (32, 26), (34, 27), (35, 28), (36, 29), (37, 30), (39, 32), (40, 33), (41, 34), (42, 35), (43, 36)]
d011.s003	But it is only rarely analyzed from the economic viewpoint .	但很少从经济角度进行分析。	but it be only rarely analyze from the economic viewpoint .	但 很少 从 经济 角度 进行 分析 。	但 很少 从 经济 角度 进行 分析 。	[(0, 0), (1, 1), (4, 1), (5, 5), (6, 2), (8, 3), (9, 4), (10, 7)]
d011.s004	There is a lot of consensus between the Left and the Right on this subject .	在这个问题上，左派和右派之间有很多共识。	there be a lot of consensus between the left and the right on this subject .	在 这个 问题 上 ， 左派 和 右派 之间 有 很多 共识 。	在 这个 问题 上 ， 左派 和 右派 之间 有 很多 共识 。	[(0, 9), (5, 11), (6, 8), (8, 5), (9, 6), (11, 7), (12, 3), (13, 1), (14, 2), (15, 12)]
d011.s005	On the Right , the tone was set by Jacques Chirac , who declared in 1976 that `` 900,000 unemployed would not become a problem in a country with 2 million of foreign workers , '' and on the Left by Michel Rocard explaining in 1990 that France `` can not accommodate all the world 's misery . ''	在右翼，基调由雅克·希拉克（ Jacques Chirac ）设定，他在1976年宣称“在一个拥有200万外国工人的国家， 90万失业者不会成为问题” ，而在左翼，米歇尔·罗卡尔（ Michel Rocard ）在1990年解释说，法国“无法容纳世界上所有的苦难”。	on the right , the tone be set by jacque chirac , who declare in 1976 that `` 900,000 unemployed would not become a problem in a country with 2 million of foreign worker , '' and on the left by michel rocard explain in 1990 that france `` can not accommodate all the world 's misery . ''	在 右翼 ， 基调 由 雅克·希拉克 （ Jacques Chirac ） 设定 ， 他 在 1976年 宣称 “ 在 一个 拥有 200万 外国 工人 的 国家 ， 90万 失业者 不 会 成为 问题 ” ， 而 在 左翼 ， 米歇尔·罗卡尔 （ Michel Rocard ） 在 1990年 解释 说 ， 法国 “ 无法 容纳 世界 上 所有 的 苦难 ” 。	在 右翼 ， 基调 由 雅克·希拉克 （ Jacques Chirac ） 设定 ， 他 在 1976年 宣称 “ 在 一个 拥有 200万 外国 工人 的 国家 ， 90万 失业者 不 会 成为 问题 ” ， 而 在 左翼 ， 米歇尔·罗卡尔 （ Michel Rocard ） 在 1990年 解释 说 ， 法国 “ 无法 容纳 世界 上 所有 的 苦难 ” 。	[(0, 0), (1, 1), (5, 3), (7, 10), (8, 4), (9, 5), (10, 8), (12, 12), (13, 15), (14, 13), (15, 14), (16, 47), (17, 16), (18, 26), (19, 27), (21, 28), (22, 30), (23, 23), (24, 31), (25, 17), (26, 18), (27, 24), (28, 19), (29, 20), (30, 20), (31, 55), (32, 21), (33, 22), (35, 32), (36, 34), (37, 53), (39, 36), (41, 38), (42, 41), (43, 45), (44, 43), (45, 44), (47, 48), (48, 49), (49, 29), (51, 51), (52, 54), (54, 52), (56, 56), (57, 58), (58, 57)]
d011.s006	The only difference , the degree of generosity	唯一的区别是慷慨的程度	the only difference , the degree of generosity	唯一 的 区别是 慷慨 的 程度	唯一 的 区别是 慷慨 的 程度	[(1, 0), (2, 2), (5, 5), (6, 4), (7, 3)]
d011.s007	In 2005 , the fear of invasion of the national territory by hordes of Polish plumbers was felt both on the Left and on the Right .	2005年，左翼和右翼都感到了对波兰水管工大批入侵国家领土的恐惧。	in 2005 , the fear of invasion of the national territory by horde of polish plumber be feel both on the left and on the right .	2005年 ， 左翼 和 右翼 都 感到 了 对 波兰水 管工 大批 入侵 国家 领土 的 恐惧 。	2005年 ， 左翼 和 右翼 都 感到 了 对 波兰水 管工 大批 入侵 国家 领土 的 恐惧 。	[(0, 7), (1, 0), (3, 2), (4, 16), (6, 12), (8, 4), (9, 13), (10, 14), (12, 11), (13, 15), (15, 10), (17, 6), (18, 5), (21, 2), (22, 3), (25, 8), (26, 17)]
d011.s008	Both sides see immigrants as a burden on the French economy and on French society .	双方都将移民视为法国经济和法国社会的负担。	both side see immigrant as a burden on the french economy and on french society .	双方 都 将 移民 视为 法国 经济 和 法国 社会 的 负担 。	双方 都 将 移民 视为 法国 经济 和 法国 社会 的 负担 。	[(0, 0), (3, 3), (5, 2), (6, 11), (10, 6), (11, 7), (14, 9), (15, 12)]
d011.s009	The only difference resides in the degree of generosity , which one deigns to grant to immigrants .	唯一的区别在于慷慨的程度，人们认为应该给予移民慷慨。	the only difference reside in the degree of generosity , which one deign to grant to immigrant .	唯一 的 区别 在于 慷慨 的 程度 ， 人们 认为 应该 给予 移民 慷慨 。	唯一 的 区别 在于 慷慨 的 程度 ， 人们 认为 应该 给予 移民 慷慨 。	[(1, 0), (2, 2), (6, 6), (7, 5), (8, 4), (14, 11), (16, 12), (17, 14)]
d011.s010	In his program , François Hollande confines himself to banalities , saying that co-development would allow our immigration problem to be solved . ''	在他的计划中，弗朗索瓦·奥朗德（ François Hollande ）将自己局限于平庸，称共同发展将使我们的移民问题得到解决。”	in he program , françois hollande confines himself to banality , say that co-development would allow we immigration problem to be solve . ''	在 他 的 计划 中 ， 弗朗 索瓦·奥朗德 （ François Hollande ） 将 自己 局限于 平庸 ， 称 共同 发展 将 使 我们 的 移民 问题 得到 解决 。 ”	在 他 的 计划 中 ， 弗朗 索瓦·奥朗德 （ François Hollande ） 将 自己 局限于 平庸 ， 称 共同 发展 将 使 我们 的 移民 问题 得到 解决 。 ”	[(0, 4), (1, 1), (2, 3), (5, 10), (7, 13), (8, 14), (10, 28), (11, 17), (12, 12), (13, 18), (14, 20), (15, 21), (16, 22), (17, 13), (18, 25), (19, 24), (20, 26), (21, 27), (22, 28), (23, 29)]
d011.s011	This notion of immigration being a burden and a problem , may be an electoral asset , but it is economically very costly .	这种将移民视为负担和问题的观念可能是一种选举资产，但它在经济上非常昂贵。	this notion of immigration be a burden and a problem , may be a electoral asset , but it be economically very costly .	这种 将 移民 视为 负担 和 问题 的 观念 可能 是 一 种 选举 资产 ， 但 它 在 经济 上 非常 昂贵 。	这种 将 移民 视为 负担 和 问题 的 观念 可能 是 一 种 选举 资产 ， 但 它 在 经济 上 非常 昂贵 。	[(0, 0), (1, 8), (3, 2), (4, 3), (5, 1), (6, 4), (7, 5), (8, 7), (9, 6), (11, 9), (12, 10), (13, 11), (15, 14), (17, 16), (18, 17), (21, 21), (22, 22), (23, 23)]
